receipt,family,date_field,recorded,age_days
runs/live-kind-parity/ingress-nginx-ingress-nginx-default/receipt.yaml,live-kind-parity,observedAt,2026-06-10T04:48:17Z,77
runs/live-kind-parity/metrics-server-metrics-server-external-tls-ca/receipt.yaml,live-kind-parity,observedAt,2026-06-10T04:24:09Z,77
runs/live-kind-parity/nats-nats-default/receipt.yaml,live-kind-parity,observedAt,2026-06-10T09:23:11Z,77
runs/live-kind-parity/prometheus-community-alertmanager-default/receipt.yaml,live-kind-parity,observedAt,2026-06-10T09:30:10Z,77
runs/hook-lifecycle/gatekeeper-gatekeeper/default/latest/receipt.yaml,hook-lifecycle,observedAt,2026-06-11T03:45:44Z,76
runs/hook-lifecycle/kyverno-kyverno/default/latest/receipt.yaml,hook-lifecycle,observedAt,2026-06-11T04:24:31Z,76
runs/hook-lifecycle/projectcalico-tigera-operator/default/latest/receipt.yaml,hook-lifecycle,observedAt,2026-06-11T17:49:13Z,76
runs/kube-prometheus-stack-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml,kube-prometheus-stack-no-crds-confighub-proof,date,2026-06-11,76
runs/kube-prometheus-stack-no-crds-confighub-proof/latest/function-scan-receipt.yaml,kube-prometheus-stack-no-crds-confighub-proof,observedAt,2026-06-11,76
runs/kube-prometheus-stack-no-crds-confighub-proof/latest/safe-ops-receipt.yaml,kube-prometheus-stack-no-crds-confighub-proof,observedAt,2026-06-11,76
runs/live-kind-parity/aqua-trivy-operator-default/receipt.yaml,live-kind-parity,observedAt,2026-06-11T09:33:54Z,76
runs/live-kind-parity/argo-cd-argo-events-default/receipt.yaml,live-kind-parity,observedAt,2026-06-11T09:44:58Z,76
runs/live-kind-parity/argo-cd-argo-events-no-crds/receipt.yaml,live-kind-parity,observedAt,2026-06-11T09:47:09Z,76
runs/live-kind-parity/argo-cd-argo-rollouts-default/receipt.yaml,live-kind-parity,observedAt,2026-06-11T09:51:36Z,76
runs/live-kind-parity/argo-cd-argo-rollouts-no-crds/receipt.yaml,live-kind-parity,observedAt,2026-06-11T09:53:48Z,76
runs/live-kind-parity/kedacore-keda-default/receipt.yaml,live-kind-parity,observedAt,2026-06-11T03:20:26Z,76
runs/next80-local-kind/aqua-trivy-operator-0.32.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:12:54.435Z,76
runs/next80-local-kind/aqua-trivy-operator-0.32.1-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T16:18:55.760Z,76
runs/next80-local-kind/argo-cd-argo-cd-9.5.15-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:18:23.758Z,76
runs/next80-local-kind/argo-cd-argo-cd-9.5.17-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T17:26:28.669Z,76
runs/next80-local-kind/argo-cd-argo-cd-9.5.17-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T17:26:37.686Z,76
runs/next80-local-kind/argo-cd-argo-events-2.4.21-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T09:52:42.908Z,76
runs/next80-local-kind/argo-cd-argo-events-2.4.21-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:18:39.581Z,76
runs/next80-local-kind/argo-cd-argo-rollouts-2.40.9-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T09:53:02.166Z,76
runs/next80-local-kind/argo-cd-argo-rollouts-2.40.9-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:18:56.648Z,76
runs/next80-local-kind/argo-cd-argocd-image-updater-1.2.2-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:23:53.158Z,76
runs/next80-local-kind/autoscaler-cluster-autoscaler-9.57.0-controller-default-reviewed/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:23:53.568Z,76
runs/next80-local-kind/autoscaler-cluster-autoscaler-9.57.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:23:53.962Z,76
runs/next80-local-kind/aws-ebs-csi-driver-aws-ebs-csi-driver-2.60.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:33:33.602Z,76
runs/next80-local-kind/bitnami-apache-11.4.29-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:51:57.834Z,76
runs/next80-local-kind/bitnami-contour-21.1.4-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:57:50.528Z,76
runs/next80-local-kind/bitnami-contour-21.1.4-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:39:50.014Z,76
runs/next80-local-kind/bitnami-elasticsearch-22.1.6-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:37:44.812Z,76
runs/next80-local-kind/bitnami-elasticsearch-22.1.6-ha/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:02:14.063Z,76
runs/next80-local-kind/bitnami-memcached-8.5.5-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:52:16.249Z,76
runs/next80-local-kind/bitnami-mongodb-19.0.7-existing-secret-replicaset/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:55:30.578Z,76
runs/next80-local-kind/bitnami-mongodb-19.0.9-existing-secret-replicaset/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T17:27:25.041Z,76
runs/next80-local-kind/bitnami-mongodb-19.0.9-static-passwords/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:59:07.229Z,76
runs/next80-local-kind/bitnami-mongodb-19.1.0-existing-secret-replicaset/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T17:27:29.770Z,76
runs/next80-local-kind/bitnami-mongodb-19.1.0-static-passwords/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:39:03.354Z,76
runs/next80-local-kind/bitnami-mysql-14.0.3-existing-secret/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:42:09.478Z,76
runs/next80-local-kind/bitnami-nginx-24.0.2-existing-tls-ingress/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:55:47.482Z,76
runs/next80-local-kind/bitnami-nginx-24.0.4-existing-tls-ingress/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:55:56.486Z,76
runs/next80-local-kind/bitnami-nginx-24.0.4-http-clusterip/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:59:53.547Z,76
runs/next80-local-kind/bitnami-nginx-25.0.0-existing-tls-ingress/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:43:29.001Z,76
runs/next80-local-kind/bitnami-nginx-25.0.0-http-clusterip/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:16:53.960Z,76
runs/next80-local-kind/bitnami-opensearch-2.0.10-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:04:05.237Z,76
runs/next80-local-kind/bitnami-opensearch-2.0.10-ha/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:07:26.035Z,76
runs/next80-local-kind/bitnami-phpmyadmin-20.0.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:56:16.722Z,76
runs/next80-local-kind/bitnami-postgresql-18.6.10-existing-secret/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:56:29.629Z,76
runs/next80-local-kind/bitnami-postgresql-18.6.10-static-passwords/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:05:05.057Z,76
runs/next80-local-kind/bitnami-postgresql-18.6.7-existing-secret/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T17:29:30.604Z,76
runs/next80-local-kind/bitnami-postgresql-18.7.0-existing-secret/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:41:14.592Z,76
runs/next80-local-kind/bitnami-postgresql-18.7.0-static-passwords/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:40:03.456Z,76
runs/next80-local-kind/bitnami-rabbitmq-16.0.14-existing-secret/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:43:11.006Z,76
runs/next80-local-kind/bitnami-redis-27.0.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:18:46.801Z,76
runs/next80-local-kind/bitnami-redis-27.0.0-reuse-existing-secret/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:40:39.534Z,76
runs/next80-local-kind/bitnami-spark-10.0.3-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:08:47.274Z,76
runs/next80-local-kind/bitnami-spark-10.0.3-ha/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:08:03.666Z,76
runs/next80-local-kind/bitnami-zookeeper-13.8.7-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:43:28.554Z,76
runs/next80-local-kind/bitnami-zookeeper-13.8.7-ha/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:47:58.098Z,76
runs/next80-local-kind/cloudnative-pg-cloudnative-pg-0.28.2-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:56:47.508Z,76
runs/next80-local-kind/cloudnative-pg-cloudnative-pg-0.28.2-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:27:46.867Z,76
runs/next80-local-kind/coredns-coredns-1.45.2-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:01:51.720Z,76
runs/next80-local-kind/crossplane-stable-crossplane-2.3.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:10:56.715Z,76
runs/next80-local-kind/descheduler-descheduler-0.36.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:01:52.157Z,76
runs/next80-local-kind/dex-dex-0.24.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:02:43.373Z,76
runs/next80-local-kind/elastic-eck-operator-3.4.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:57:00.317Z,76
runs/next80-local-kind/elastic-eck-operator-3.4.0-ha/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:12:18.874Z,76
runs/next80-local-kind/elastic-eck-operator-3.4.0-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:12:21.469Z,76
runs/next80-local-kind/elastic-filebeat-8.5.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:48:04.446Z,76
runs/next80-local-kind/elastic-filebeat-8.5.1-node-or-cluster-collector/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:41:07.900Z,76
runs/next80-local-kind/elastic-kibana-8.5.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:12:14.475Z,76
runs/next80-local-kind/elastic-logstash-8.5.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:14:55.698Z,76
runs/next80-local-kind/elastic-logstash-8.5.1-ha/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:52:22.455Z,76
runs/next80-local-kind/elastic-metricbeat-8.5.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:51:44.953Z,76
runs/next80-local-kind/external-dns-external-dns-1.21.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:57:19.027Z,76
runs/next80-local-kind/external-dns-external-dns-1.21.1-dry-run-txt-registry/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:22:56.094Z,76
runs/next80-local-kind/external-dns-external-dns-1.21.1-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:23:09.168Z,76
runs/next80-local-kind/fairwinds-stable-goldilocks-10.3.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:00:56.286Z,76
runs/next80-local-kind/fairwinds-stable-vpa-4.11.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T17:59:31.787Z,76
runs/next80-local-kind/fairwinds-stable-vpa-4.11.0-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T18:28:16.474Z,76
runs/next80-local-kind/falcosecurity-falco-9.0.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:53:25.970Z,76
runs/next80-local-kind/falcosecurity-falcosidekick-0.13.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:11:44.028Z,76
runs/next80-local-kind/fluent-fluent-bit-0.57.6-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:01:53.843Z,76
runs/next80-local-kind/fluent-fluentd-0.5.3-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:12:35.747Z,76
runs/next80-local-kind/gatekeeper-gatekeeper-3.22.2-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:13:19.000Z,76
runs/next80-local-kind/gitlab-gitlab-runner-0.89.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:16:43.796Z,76
runs/next80-local-kind/grafana-alloy-1.8.2-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:58:04.309Z,76
runs/next80-local-kind/grafana-alloy-1.8.2-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:02:52.025Z,76
runs/next80-local-kind/grafana-grafana-10.5.15-existing-secret-ingress/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:44:08.146Z,76
runs/next80-local-kind/grafana-loki-7.0.0-simple-scalable-minio/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:08:03.386Z,76
runs/next80-local-kind/grafana-promtail-6.17.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:03:32.089Z,76
runs/next80-local-kind/grafana-pyroscope-2.0.2-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:05:49.692Z,76
runs/next80-local-kind/grafana-pyroscope-2.0.2-ha/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:13:51.849Z,76
runs/next80-local-kind/grafana-pyroscope-2.0.2-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:14:54.549Z,76
runs/next80-local-kind/grafana-rollout-operator-0.49.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:04:27.675Z,76
runs/next80-local-kind/grafana-rollout-operator-0.49.0-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:00:10.106Z,76
runs/next80-local-kind/grafana-tempo-1.24.4-s3-query-observability/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T16:36:01.371Z,76
runs/next80-local-kind/haproxytech-kubernetes-ingress-1.52.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:05:19.996Z,76
runs/next80-local-kind/hashicorp-consul-2.0.0-secure-mesh-existing-secrets/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T16:06:36.448Z,76
runs/next80-local-kind/hashicorp-terraform-1.1.2-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:09:15.704Z,76
runs/next80-local-kind/hashicorp-terraform-1.1.2-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:31:44.260Z,76
runs/next80-local-kind/hashicorp-vault-0.32.0-ha-raft-ui/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:32:00.369Z,76
runs/next80-local-kind/ingress-nginx-ingress-nginx-4.15.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T17:59:51.029Z,76
runs/next80-local-kind/istio-gateway-1.30.0-controller-default-reviewed/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:35:00.861Z,76
runs/next80-local-kind/istio-gateway-1.30.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:22:17.342Z,76
runs/next80-local-kind/istio-istiod-1.30.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:46:54.966Z,76
runs/next80-local-kind/jaegertracing-jaeger-4.8.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:09:51.909Z,76
runs/next80-local-kind/jaegertracing-jaeger-operator-2.57.0-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T16:50:51.224Z,76
runs/next80-local-kind/jetstack-cert-manager-csi-driver-v0.14.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:06:00.241Z,76
runs/next80-local-kind/jetstack-cert-manager-v1.20.2-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:27:59.399Z,76
runs/next80-local-kind/jetstack-trust-manager-v0.22.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T16:57:52.222Z,76
runs/next80-local-kind/jetstack-trust-manager-v0.22.1-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T17:38:36.795Z,76
runs/next80-local-kind/kedacore-keda-2.19.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:02:20.119Z,76
runs/next80-local-kind/kedacore-keda-2.19.0-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T15:06:04.162Z,76
runs/next80-local-kind/kyverno-kyverno-3.8.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T10:02:57.265Z,76
runs/next80-local-kind/kyverno-kyverno-policies-3.8.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T16:18:56.186Z,76
runs/next80-local-kind/linkerd-linkerd-crds-1.8.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:27:16.764Z,76
runs/next80-local-kind/longhorn-longhorn-1.11.2-ui-ingress/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T13:51:54.660Z,76
runs/next80-local-kind/metrics-server-metrics-server-3.13.0-external-tls-ca/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T16:07:03.564Z,76
runs/next80-local-kind/minio-operator-operator-7.1.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:27:50.516Z,76
runs/next80-local-kind/minio-operator-tenant-7.1.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T16:18:56.499Z,76
runs/next80-local-kind/nats-nack-0.34.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:53:58.180Z,76
runs/next80-local-kind/nats-nack-0.34.0-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:38:06.939Z,76
runs/next80-local-kind/nats-nats-2.14.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:24:31.860Z,76
runs/next80-local-kind/nats-nats-2.14.0-ha/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:53:17.758Z,76
runs/next80-local-kind/nats-surveyor-0.20.9-default-reviewed/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:38:38.153Z,76
runs/next80-local-kind/nats-surveyor-0.20.9-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:44:08.916Z,76
runs/next80-local-kind/nfs-subdir-external-provisioner-nfs-subdir-external-provisioner-4.0.18-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T12:10:43.411Z,76
runs/next80-local-kind/open-telemetry-opentelemetry-operator-0.114.0-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T17:18:56.232Z,76
runs/next80-local-kind/opencost-opencost-2.5.21-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:33:24.818Z,76
runs/next80-local-kind/percona-pg-operator-3.0.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:28:31.913Z,76
runs/next80-local-kind/percona-pg-operator-3.0.0-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:38:52.135Z,76
runs/next80-local-kind/percona-psmdb-operator-1.22.0-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:29:10.508Z,76
runs/next80-local-kind/percona-psmdb-operator-1.22.0-no-crds/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T14:39:04.129Z,76
runs/next80-local-kind/percona-pxc-operator-1.19.1-default/observation-receipt.yaml,next80-local-kind,observedAt,2026-06-11T11:29:59.812Z,76
