chart,feature,status,support_meaning,evidence
strimzi/strimzi-kafka-operator@1.0.0,hook_status,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,generates_secrets,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,existing_secret,n/a,bring-your-own-secret route status,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,crds,present,CRDs are present; count 10; raw count is in chart-facts.csv,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,no_crds_variant,built,CRD ownership route status,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,webhooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,required_values,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,values_schema,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,install_vs_upgrade,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,notes,yes - NOTES.txt,tracked chart fact,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,extension_slots,yes - per-use review,open extension slots require per-use review,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,buildable_not_yet_run,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
strimzi/strimzi-kafka-operator@1.0.0,not_yet_enabled,- (no open gap: recommended capabilities built or n/a; quirks modeled - Level 2),no hard capability gap recorded,data/chart-facts/chart-facts.csv;recipes/strimzi/strimzi-kafka-operator/1.0.0/helm-pain-report.yaml;recipes/strimzi/strimzi-kafka-operator/1.0.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,post_deploy_hooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,other_hooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,hook_status,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,generates_secrets,yes,tracked chart fact,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,existing_secret,NOT built - chart ships no Secret toggle (#113),bring-your-own-secret route status,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,crds,present,CRDs are present; count 25; raw count is in chart-facts.csv,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,no_crds_variant,built,CRD ownership route status,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,webhooks,present,admission webhooks are present; count 2; raw count is in chart-facts.csv,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,required_values,yes - mandatory inputs (required/fail),tracked chart fact,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,values_schema,yes - values.schema.json,tracked chart fact,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,install_vs_upgrade,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,notes,yes - NOTES.txt,tracked chart fact,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,extension_slots,yes - per-use review,open extension slots require per-use review,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,buildable_not_yet_run,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
traefik/traefik@40.2.0,not_yet_enabled,existing-secret (chart ships no Secret toggle - #113),hard gap or curated proof lane remains,data/chart-facts/chart-facts.csv;recipes/traefik/traefik/40.2.0/helm-pain-report.yaml;recipes/traefik/traefik/40.2.0/weirdness-and-mitigations.md
velero/velero@12.0.1,post_deploy_hooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,other_hooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,hook_status,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,generates_secrets,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,existing_secret,buildable - not yet run,bring-your-own-secret route status,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,crds,present,tracked chart fact,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,no_crds_variant,built,CRD ownership route status,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,webhooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,required_values,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,values_schema,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,install_vs_upgrade,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,notes,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,extension_slots,yes - per-use review,open extension slots require per-use review,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,buildable_not_yet_run,existing-secret (buildable - not yet run),known build path exists but has not been promoted,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
velero/velero@12.0.1,not_yet_enabled,- (no open gap: recommended capabilities built or n/a; quirks modeled - Level 2),no hard capability gap recorded,data/chart-facts/chart-facts.csv;recipes/velero/velero/12.0.1/helm-pain-report.yaml;recipes/velero/velero/12.0.1/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,post_deploy_hooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,other_hooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,hook_status,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,generates_secrets,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,existing_secret,buildable - not yet run,bring-your-own-secret route status,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,crds,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,no_crds_variant,n/a (no CRDs),CRD ownership route status,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,webhooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,required_values,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,values_schema,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,install_vs_upgrade,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,notes,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,extension_slots,yes - per-use review,open extension slots require per-use review,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,buildable_not_yet_run,existing-secret (buildable - not yet run),known build path exists but has not been promoted,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-logs-single@0.12.5,not_yet_enabled,- (no open gap: recommended capabilities built or n/a; quirks modeled - Level 2),no hard capability gap recorded,data/chart-facts/chart-facts.csv;recipes/vm/victoria-logs-single/0.12.5/helm-pain-report.yaml;recipes/vm/victoria-logs-single/0.12.5/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,post_deploy_hooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,other_hooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,hook_status,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,generates_secrets,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,existing_secret,n/a,bring-your-own-secret route status,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,crds,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,no_crds_variant,n/a (no CRDs),CRD ownership route status,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,webhooks,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,required_values,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,values_schema,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
vm/victoria-metrics-single@0.39.0,install_vs_upgrade,-,not observed or not applicable in chart facts,data/chart-facts/chart-facts.csv;recipes/vm/victoria-metrics-single/0.39.0/helm-pain-report.yaml;recipes/vm/victoria-metrics-single/0.39.0/weirdness-and-mitigations.md
